time,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE
2025-07-21 05:44:05+02:00,6.383820998278829,6.23607427055703,6.294320137693632,32.61473684210527
2025-07-21 05:45:05+02:00,6.48709122203098,6.554376657824934,6.397590361445783,32.20929577464788
2025-07-21 05:46:05+02:00,6.590361445783132,6.872679045092839,6.500860585197934,34.54648648648649
2025-07-21 05:47:05+02:00,6.693631669535283,7.061962134251291,6.604130808950085,35.22837837837838
2025-07-21 05:48:05+02:00,6.796901893287435,7.165232358003442,6.707401032702237,38.00764705882353
2025-07-21 05:49:05+02:00,6.900172117039586,7.268502581755594,6.810671256454389,37.51327272727273
2025-07-21 05:50:05+02:00,7.012820512820513,7.371772805507745,6.913941480206541,38.10941176470588
2025-07-21 05:51:05+02:00,7.397435897435898,7.475043029259896,7.058823529411764,39.58207207207207
2025-07-21 05:52:05+02:00,7.782051282051282,7.578313253012047,7.411764705882352,38.6145045045045
2025-07-21 05:53:05+02:00,8.166666666666666,7.681583476764199,7.764705882352941,39.9045945945946
2025-07-21 05:54:05+02:00,8.551282051282051,7.784853700516351,8.117647058823529,46.80357142857143
2025-07-21 05:55:05+02:00,8.935897435897436,7.888123924268502,8.470588235294118,46.61783783783784
2025-07-21 05:56:05+02:00,9.0,7.991394148020654,8.823529411764707,47.23535714285715
2025-07-21 05:57:05+02:00,9.0,8.19434628975265,9.051724137931034,47.95676470588236
2025-07-21 05:58:05+02:00,9.0,8.406360424028268,9.155172413793103,47.03323529411765
2025-07-21 05:59:05+02:00,9.0,8.618374558303886,9.258620689655173,44.28370786516854
2025-07-21 06:00:05+02:00,9.0,8.830388692579504,9.362068965517242,43.2252808988764
2025-07-21 06:01:05+02:00,9.0,9.042402826855122,9.465517241379311,45.27516853932584
2025-07-21 06:02:05+02:00,9.0,9.25441696113074,9.56896551724138,46.73808988764045
2025-07-21 06:03:05+02:00,9.0,9.466431095406358,9.67241379310345,51.34999999999999
2025-07-21 06:04:05+02:00,9.0,9.678445229681978,9.775862068965518,46.42909090909091
2025-07-21 06:05:05+02:00,9.23076923076923,9.890459363957596,9.879310344827587,44.49064516129032
2025-07-21 06:06:05+02:00,10.76923076923077,10.15977961432507,9.982758620689657,55.3025
2025-07-21 06:07:05+02:00,11.25,10.49035812672176,10.32362459546925,55.65725
2025-07-21 06:08:05+02:00,11.54411764705882,10.82093663911846,10.71197411003236,56.58333333333333
2025-07-21 06:09:05+02:00,11.83823529411765,11.15151515151515,11.10032362459547,59.785
2025-07-21 06:10:05+02:00,12.13235294117647,11.48209366391185,11.48867313915857,60.885
2025-07-21 06:11:05+02:00,12.42647058823529,11.81267217630854,11.87702265372168,62.0921052631579
2025-07-21 06:12:05+02:00,12.72058823529412,11.95547945205479,11.92943201376936,63.53
2025-07-21 06:13:05+02:00,12.97142857142857,11.8527397260274,11.82616179001721,70.135
2025-07-21 06:14:05+02:00,12.4,11.75,11.72289156626506,68.53860465116279
2025-07-21 06:15:05+02:00,11.82857142857143,11.6472602739726,11.61962134251291,65.15461538461538
2025-07-21 06:16:05+02:00,11.25714285714286,11.5445205479452,11.51635111876076,60.305
2025-07-21 06:17:05+02:00,11.13836477987421,11.44178082191781,11.41308089500861,56.5671186440678
2025-07-21 06:18:05+02:00,11.38993710691824,11.33904109589041,11.30981067125646,59.54052631578947
2025-07-21 06:19:05+02:00,11.64150943396226,11.23630136986301,11.2065404475043,61.80249999999999
2025-07-21 06:20:05+02:00,11.89308176100629,11.13356164383562,11.10327022375215,59.49276595744681
2025-07-21 06:21:05+02:00,12.14465408805031,11.03082191780822,11.0,57.42607843137255
2025-07-21 06:22:05+02:00,12.39622641509434,11.31818181818182,11.46875,58.10058823529411
2025-07-21 06:23:05+02:00,12.64779874213836,11.77272727272727,11.9375,58.77509803921568
2025-07-21 06:24:05+02:00,12.89937106918239,12.22727272727273,12.40625,63.13736842105263
2025-07-21 06:25:05+02:00,13.18604651162791,12.68181818181818,12.875,65.4657627118644
