time,watt_hi.common@irr_1:MAX_VALUE,watt_hi.common@irr_2:MAX_VALUE,watt_hi.common@irr_3:MAX_VALUE,watt.common@irr_dav_1:MAX_VALUE
1970-01-01 00:00:01.755520832+01:00,34.19047619047619,37.27659574468085,39.30872483221476,245.7592307692308
1970-01-01 00:00:01.755520842+01:00,34.36363636363636,37.48936170212765,39.44295302013423,244.8442857142857
1970-01-01 00:00:01.755520852+01:00,34.56565656565656,37.70212765957447,39.57718120805369,245.5121428571429
1970-01-01 00:00:01.755520862+01:00,34.76767676767676,37.91489361702127,39.71140939597315,246.18
1970-01-01 00:00:01.755520872+01:00,34.96969696969696,38.12765957446808,39.84563758389261,246.18
1970-01-01 00:00:01.755520882+01:00,35.17171717171716,38.34042553191489,39.97986577181207,244.9646153846154
1970-01-01 00:00:01.755520892+01:00,35.37373737373737,38.5531914893617,40.11409395973153,246.03
1970-01-01 00:00:01.755520902+01:00,35.57575757575757,38.76595744680851,40.248322147651,245.7125
1970-01-01 00:00:01.755520912+01:00,35.77777777777778,38.97872340425532,40.38255033557046,246.63
1970-01-01 00:00:01.755520922+01:00,35.97979797979798,39.26086956521739,40.51677852348993,245.9384
1970-01-01 00:00:01.755520932+01:00,36.45762711864407,39.55072463768116,40.65100671140939,247.216
1970-01-01 00:00:01.755520942+01:00,36.96610169491525,39.84057971014492,40.78523489932886,251.8
1970-01-01 00:00:01.755520952+01:00,37.47457627118644,40.13043478260869,40.91946308724832,252.585
1970-01-01 00:00:01.755520962+01:00,37.98305084745763,40.42028985507246,41.0,259.06
1970-01-01 00:00:01.755520972+01:00,38.49152542372882,40.71014492753623,40.77777777777778,262.5
1970-01-01 00:00:01.755520982+01:00,39.0,41.0,43.0,275.37
1970-01-01 00:00:01.755520992+01:00,53.0,58.0,61.0,376.5
1970-01-01 00:00:01.755521002+01:00,52.33333333333334,56.66666666666666,60.33333333333334,363.7733333333334
1970-01-01 00:00:01.755521012+01:00,41.42857142857143,45.66666666666666,46.66666666666666,286.0066666666667
1970-01-01 00:00:01.755521022+01:00,38.33333333333334,42.33333333333334,43.33333333333334,268.4133333333334
1970-01-01 00:00:01.755521032+01:00,36.5,39.66666666666666,40.5,254.87
1970-01-01 00:00:01.755521042+01:00,32.83333333333334,36.33333333333334,37.0,232.4866666666667
1970-01-01 00:00:01.755521052+01:00,31.38297872340426,33.93333333333333,34.66666666666666,224.1733333333333
1970-01-01 00:00:01.755521062+01:00,31.80851063829788,33.68421052631579,34.78048780487805,221.1230434782609
1970-01-01 00:00:01.755521072+01:00,32.23404255319149,34.21052631578947,35.26829268292683,221.9708695652174
1970-01-01 00:00:01.755521082+01:00,32.65957446808511,34.73684210526316,35.75609756097561,226.0966666666667
1970-01-01 00:00:01.755521092+01:00,35.66666666666666,37.5,39.33333333333334,264.22
1970-01-01 00:00:01.755521102+01:00,37.0,41.0,43.0,273.8
1970-01-01 00:00:01.755521112+01:00,33.0,35.0,36.0,226.42
1970-01-01 00:00:01.755521122+01:00,30.61904761904762,32.77777777777778,33.88888888888889,215.5466666666667
1970-01-01 00:00:01.755521132+01:00,29.66666666666667,32.22222222222222,32.77777777777778,210.63
1970-01-01 00:00:01.755521142+01:00,29.59770114942529,31.66666666666667,32.59770114942529,208.35
1970-01-01 00:00:01.755521152+01:00,30.05747126436782,31.55555555555556,33.05747126436782,206.974
1970-01-01 00:00:01.755521162+01:00,30.51724137931035,32.25,33.51724137931035,205.89
1970-01-01 00:00:01.755521172+01:00,30.97701149425287,32.94444444444444,33.97701149425288,204.89
1970-01-01 00:00:01.755521182+01:00,31.4367816091954,33.63888888888889,34.43678160919541,203.4561538461539
1970-01-01 00:00:01.755521192+01:00,31.89655172413793,34.33333333333333,34.89655172413794,201.46
1970-01-01 00:00:01.755521202+01:00,32.35632183908046,35.02777777777777,35.35632183908046,199.7153333333333
1970-01-01 00:00:01.755521212+01:00,32.81609195402299,35.72222222222222,35.81609195402299,220.63
1970-01-01 00:00:01.755521222+01:00,37.0,40.0,41.0,276.72
1970-01-01 00:00:01.755521232+01:00,32.0,34.0,36.0,207.56
1970-01-01 00:00:01.755521242+01:00,27.92307692307692,30.0,30.44444444444444,197.6
1970-01-01 00:00:01.755521252+01:00,26.80952380952381,29.04761904761905,29.42857142857143,191.516
1970-01-01 00:00:01.755521262+01:00,26.33333333333333,28.09523809523809,28.71428571428572,189.3
1970-01-01 00:00:01.755521272+01:00,25.85714285714286,27.60869565217391,28.0,186.3
1970-01-01 00:00:01.755521282+01:00,25.38095238095238,27.17391304347826,27.6,183.4333333333333
1970-01-01 00:00:01.755521292+01:00,24.94366197183098,26.73913043478261,27.2,180.9444444444445
1970-01-01 00:00:01.755521302+01:00,24.66197183098591,26.30434782608696,26.8,178.818
1970-01-01 00:00:01.755521312+01:00,24.38028169014084,25.91428571428571,26.4,176.71
1970-01-01 00:00:01.755521322+01:00,24.09859154929577,25.62857142857143,26.0,174.9075
1970-01-01 00:00:01.755521332+01:00,23.8169014084507,25.34285714285715,25.73684210526316,173.0966666666667
1970-01-01 00:00:01.755521342+01:00,23.53521126760563,25.05714285714286,25.47368421052632,171.2966666666667
1970-01-01 00:00:01.755521352+01:00,23.25352112676056,24.77142857142857,25.21052631578947,169.7375
1970-01-01 00:00:01.755521362+01:00,22.98095238095238,24.48571428571429,24.94736842105263,168.3992307692308
1970-01-01 00:00:01.755521372+01:00,22.79047619047619,24.2,24.68421052631579,166.7915384615385
1970-01-01 00:00:01.755521382+01:00,22.6,23.93939393939394,24.42105263157895,165.59
1970-01-01 00:00:01.755521392+01:00,22.40952380952381,23.73737373737374,24.1578947368421,164.445
