time,solar_irradiance.common@meteo_1:VALUE,solar_irradiance.common@meteo_2:VALUE,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE,power_reference.common@sensor_1:VALUE
2025-07-11 15:32:43,200.22,200.4153846153846,38.61764705882353,37.60902255639098,38.58518518518518,191.1383050847458,190.9066666666667
2025-07-11 15:34:43,181.61,185.2457894736842,36.42857142857143,35.23529411764706,36.31578947368421,177.285,177.120625
2025-07-11 15:36:43,188.222,184.94625,37.48275862068966,36.24,37.64285714285715,180.5775,179.839
2025-07-11 15:38:43,177.86875,180.62,35.25,34.38095238095238,35.18181818181818,168.54,169.71
2025-07-11 15:40:43,108.0033333333333,109.18625,21.81818181818182,21.28571428571428,21.47619047619047,104.6783333333333,105.8383333333333
2025-07-11 15:42:43,69.79,72.62705882352941,15.32203389830508,14.07228915662651,15.36363636363636,78.25136363636364,78.39985915492957
2025-07-11 15:44:43,85.8,90.14333333333333,18.68,18.88888888888889,18.68,104.3133333333333,104.27
2025-07-11 15:46:43,655.2426315789475,716.2832258064516,129.0,130.5,126.0,770.02,760.365
2025-07-11 15:48:43,726.5733333333333,759.0606666666666,136.6666666666667,136.6666666666667,132.3333333333333,789.7466666666667,755.8399999999999
2025-07-11 15:50:43,533.2247368421052,548.7531578947369,104.8888888888889,104.8888888888889,101.3333333333333,590.4433333333333,569.9366666666667
2025-07-11 15:52:43,690.8,689.27,133.0,132.0,128.0,736.83,723.13
2025-07-11 15:54:43,329.9038888888889,351.9926666666667,64.0,63.5,63.5,320.28,322.7266666666667
2025-07-11 15:56:43,343.9,351.6816666666667,69.19354838709677,67.64516129032258,68.19354838709677,341.568,341.568
2025-07-11 15:58:43,333.2206666666667,336.9633333333333,64.55555555555556,64.26666666666667,64.55555555555556,326.4233333333333,324.9733333333334
2025-07-11 16:00:43,440.7715789473684,457.301875,82.28571428571429,81.85714285714286,80.14285714285714,422.0475,425.9375
2025-07-11 16:02:43,394.9275,397.8830769230769,71.5,69.5,70.25,351.9625,360.97
2025-07-11 16:04:43,281.9822222222222,289.8945454545454,54.32,53.08333333333334,54.35714285714285,270.61,271.5555555555555
2025-07-11 16:06:43,229.5283333333333,232.835,44.52631578947368,43.27272727272727,44.55555555555556,217.9733333333333,218.6333333333333
2025-07-11 16:08:43,181.255,183.635,36.28813559322034,36.50331125827815,37.41726618705036,173.6026865671642,174.4722093023256
2025-07-11 16:10:43,197.7826666666667,198.2342105263158,39.35714285714285,38.56,39.71428571428572,191.37,191.1988888888889
2025-07-11 16:12:43,281.34625,277.220625,54.42857142857143,54.28571428571428,54.4,277.6725,277.6725
